Term,ECSS Standards,Branches
cold flow,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
cold solder joint,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
conformal coating,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
co-planarity,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_38C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
collective assembled components,['ECSS_Q_ST_70_61C'],['Q']
critical zone,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
disturbed solder joint,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
dynamic wave soldering machine,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_38C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
electrical clearance,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_38C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
exposed pad,['ECSS_Q_ST_70_61C'],['Q']
fillet,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
glass meniscus,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
modal survey,['ECSS_Q_ST_70_61C'],['Q']
outsourcing,['ECSS_Q_ST_70_61C'],['Q']
pin in paste,['ECSS_Q_ST_70_61C'],['Q']
pits,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
potting compound,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
pressfit connector,['ECSS_Q_ST_70_61C'],['Q']
reprocessing,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
shield,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
solder balls,['ECSS_Q_ST_70_61C'],['Q']
solder-cup terminal,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
solder icicle,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
solder pad,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
solder stand-off,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
split terminal,['ECSS_Q_ST_70_61C'],['Q']
staking,['ECSS_Q_ST_70_61C'],['Q']
stress relief,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
stud termination,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
technology samples,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_07C']",['Q']
thermal shunt,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
turret terminal,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_08C']",['Q']
underfill,"['ECSS_Q_ST_70_61C', 'ECSS_Q_ST_70_38C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
verification board,['ECSS_Q_ST_70_61C'],['Q']
braze metal,['ECSS_Q_ST_70_40C'],['Q']
brazer,['ECSS_Q_ST_70_40C'],['Q']
brazing,['ECSS_Q_ST_70_40C'],['Q']
brazing inspector,['ECSS_Q_ST_70_40C'],['Q']
brazing operator,['ECSS_Q_ST_70_40C'],['Q']
brazing responsible,['ECSS_Q_ST_70_40C'],['Q']
design and engineering authority,['ECSS_Q_ST_70_40C'],['Q']
parent material,['ECSS_Q_ST_70_40C'],['Q']
soldering,"['ECSS_Q_ST_70_40C', 'ECSS_Q_ST_70_08C']",['Q']
acceptance,['ECSS_S_ST_00_01C'],['S']
accident,['ECSS_S_ST_00_01C'],['S']
alert,['ECSS_S_ST_00_01C'],['S']
allowable load,['ECSS_S_ST_00_01C'],['S']
analysis,"['ECSS_S_ST_00_01C', 'ECSS_E_ST_10_02C']","['S', 'E']"
anomaly,['ECSS_S_ST_00_01C'],['S']
applicable document,['ECSS_S_ST_00_01C'],['S']
approval,['ECSS_S_ST_00_01C'],['S']
assurance,['ECSS_S_ST_00_01C'],['S']
audit,['ECSS_S_ST_00_01C'],['S']
audit criteria,['ECSS_S_ST_00_01C'],['S']
audit evidence,['ECSS_S_ST_00_01C'],['S']
auditee,['ECSS_S_ST_00_01C'],['S']
auditor,['ECSS_S_ST_00_01C'],['S']
availability,['ECSS_S_ST_00_01C'],['S']
backward contamination,['ECSS_S_ST_00_01C'],['S']
baseline,['ECSS_S_ST_00_01C'],['S']
black box,['ECSS_S_ST_00_01C'],['S']
business agreement,['ECSS_S_ST_00_01C'],['S']
catastrophic,['ECSS_S_ST_00_01C'],['S']
certification,['ECSS_S_ST_00_01C'],['S']
clean area,['ECSS_S_ST_00_01C'],['S']
cold redundancy,['ECSS_S_ST_00_01C'],['S']
common cause failure,['ECSS_S_ST_00_01C'],['S']
common mode failure,['ECSS_S_ST_00_01C'],['S']
configuration baseline,['ECSS_S_ST_00_01C'],['S']
configuration control,['ECSS_S_ST_00_01C'],['S']
configuration document,['ECSS_S_ST_00_01C'],['S']
configuration identification,['ECSS_S_ST_00_01C'],['S']
configuration item,['ECSS_S_ST_00_01C'],['S']
configuration management,['ECSS_S_ST_00_01C'],['S']
configuration status accounting,['ECSS_S_ST_00_01C'],['S']
configuration verification,['ECSS_S_ST_00_01C'],['S']
conformance,['ECSS_S_ST_00_01C'],['S']
conformity,['ECSS_S_ST_00_01C'],['S']
corrective action,['ECSS_S_ST_00_01C'],['S']
critical,"['ECSS_S_ST_00_01C', 'ECSS_E_ST_10C']","['S', 'E']"
critical item,['ECSS_S_ST_00_01C'],['S']
customer,['ECSS_S_ST_00_01C'],['S']
dependability,['ECSS_S_ST_00_01C'],['S']
derating,"['ECSS_S_ST_00_01C', 'ECSS_Q_ST_30_11C', 'ECSS_Q_ST_30_11CRev1']","['S', 'Q']"
design,['ECSS_S_ST_00_01C'],['S']
development,['ECSS_S_ST_00_01C'],['S']
deviation,['ECSS_S_ST_00_01C'],['S']
discrepancy,['ECSS_S_ST_00_01C'],['S']
disposal,['ECSS_S_ST_00_01C'],['S']
element,['ECSS_S_ST_00_01C'],['S']
emergency,['ECSS_S_ST_00_01C'],['S']
embedded space segment element,['ECSS_S_ST_00_01C'],['S']
end item,['ECSS_S_ST_00_01C'],['S']
engineering model,['ECSS_S_ST_00_01C'],['S']
engineering qualification model,['ECSS_S_ST_00_01C'],['S']
equipment,['ECSS_S_ST_00_01C'],['S']
failure mode,['ECSS_S_ST_00_01C'],['S']
failure tolerance,['ECSS_S_ST_00_01C'],['S']
fault,['ECSS_S_ST_00_01C'],['S']
fault tolerance,['ECSS_S_ST_00_01C'],['S']
firmware,['ECSS_S_ST_00_01C'],['S']
flammability,['ECSS_S_ST_00_01C'],['S']
flight model,['ECSS_S_ST_00_01C'],['S']
flight operations,['ECSS_S_ST_00_01C'],['S']
flight spare,['ECSS_S_ST_00_01C'],['S']
forward contamination,['ECSS_S_ST_00_01C'],['S']
function tree,['ECSS_S_ST_00_01C'],['S']
ground segment element,['ECSS_S_ST_00_01C'],['S']
ground segment equipment,['ECSS_S_ST_00_01C'],['S']
ground segment subsystem,['ECSS_S_ST_00_01C'],['S']
ground segment system,['ECSS_S_ST_00_01C'],['S']
ground support equipment,"['ECSS_S_ST_00_01C', 'ECSS_Q_ST_20C', 'ECSS_Q_ST_20CRev1']","['S', 'Q']"
handbook,['ECSS_S_ST_00_01C'],['S']
hazardous event,['ECSS_S_ST_00_01C'],['S']
human factors,['ECSS_S_ST_00_01C'],['S']
implementation document,['ECSS_S_ST_00_01C'],['S']
informative,['ECSS_S_ST_00_01C'],['S']
inhibit,['ECSS_S_ST_00_01C'],['S']
inspection,"['ECSS_S_ST_00_01C', 'ECSS_E_ST_10_02C']","['S', 'E']"
integration,"['ECSS_S_ST_00_01C', 'ECSS_E_ST_10C']","['S', 'E']"
interchangeability,['ECSS_S_ST_00_01C'],['S']
launch base,['ECSS_S_ST_00_01C'],['S']
launch campaign,['ECSS_S_ST_00_01C'],['S']
launch complex,['ECSS_S_ST_00_01C'],['S']
launch operations,['ECSS_S_ST_00_01C'],['S']
launch range,['ECSS_S_ST_00_01C'],['S']
launch segment,['ECSS_S_ST_00_01C'],['S']
launch segment element,['ECSS_S_ST_00_01C'],['S']
launch segment equipment,['ECSS_S_ST_00_01C'],['S']
launch segment subsystem,['ECSS_S_ST_00_01C'],['S']
launch segment system,['ECSS_S_ST_00_01C'],['S']
launch service,['ECSS_S_ST_00_01C'],['S']
launch system,['ECSS_S_ST_00_01C'],['S']
launcher,['ECSS_S_ST_00_01C'],['S']
launcher element,['ECSS_S_ST_00_01C'],['S']
[launcher] production facilities,['ECSS_S_ST_00_01C'],['S']
launcher stage,['ECSS_S_ST_00_01C'],['S']
launcher system,['ECSS_S_ST_00_01C'],['S']
life profile,['ECSS_S_ST_00_01C'],['S']
lifetime,['ECSS_S_ST_00_01C'],['S']
maintainability,['ECSS_S_ST_00_01C'],['S']
maintenance,['ECSS_S_ST_00_01C'],['S']
material,['ECSS_S_ST_00_01C'],['S']
multipaction,"['ECSS_S_ST_00_01C', 'ECSS_E_ST_10_03C']","['S', 'E']"
nonconformance,['ECSS_S_ST_00_01C'],['S']
nonconformity,['ECSS_S_ST_00_01C'],['S']
normative,['ECSS_S_ST_00_01C'],['S']
off-the-shelf,['ECSS_S_ST_00_01C'],['S']
orbital debris,['ECSS_S_ST_00_01C'],['S']
part,"['ECSS_S_ST_00_01C', 'ECSS_Q_ST_70C']","['S', 'Q']"
payload,['ECSS_S_ST_00_01C'],['S']
performance,"['ECSS_S_ST_00_01C', 'ECSS_Q_ST_30_11C']","['S', 'Q']"
preventive action,['ECSS_S_ST_00_01C'],['S']
product,['ECSS_S_ST_00_01C'],['S']
product assurance,['ECSS_S_ST_00_01C'],['S']
product tree,['ECSS_S_ST_00_01C'],['S']
project,['ECSS_S_ST_00_01C'],['S']
project requirements document,['ECSS_S_ST_00_01C'],['S']
protoflight model,['ECSS_S_ST_00_01C'],['S']
provision,['ECSS_S_ST_00_01C'],['S']
qualification,['ECSS_S_ST_00_01C'],['S']
qualification model,['ECSS_S_ST_00_01C'],['S']
quality,['ECSS_S_ST_00_01C'],['S']
quality assurance,['ECSS_S_ST_00_01C'],['S']
quality control,['ECSS_S_ST_00_01C'],['S']
redundancy,['ECSS_S_ST_00_01C'],['S']
reliability,['ECSS_S_ST_00_01C'],['S']
relifing,['ECSS_S_ST_00_01C'],['S']
requirement,['ECSS_S_ST_00_01C'],['S']
residual risk,['ECSS_S_ST_00_01C'],['S']
review,['ECSS_S_ST_00_01C'],['S']
risk,['ECSS_S_ST_00_01C'],['S']
safety,['ECSS_S_ST_00_01C'],['S']
safety critical function,"['ECSS_S_ST_00_01C', 'ECSS_U_ST_20C']","['S', 'U']"
safing,['ECSS_S_ST_00_01C'],['S']
scrap,['ECSS_S_ST_00_01C'],['S']
security,['ECSS_S_ST_00_01C'],['S']
severity,['ECSS_S_ST_00_01C'],['S']
single point failure,['ECSS_S_ST_00_01C'],['S']
solar array,['ECSS_S_ST_00_01C'],['S']
solar cell,['ECSS_S_ST_00_01C'],['S']
solar panel,['ECSS_S_ST_00_01C'],['S']
space debris,['ECSS_S_ST_00_01C'],['S']
space mission,['ECSS_S_ST_00_01C'],['S']
space programme,['ECSS_S_ST_00_01C'],['S']
space segment,"['ECSS_S_ST_00_01C', 'ECSS_Q_ST_30C']","['S', 'Q']"
space segment element,['ECSS_S_ST_00_01C'],['S']
space segment equipment,['ECSS_S_ST_00_01C'],['S']
space segment subsystem,['ECSS_S_ST_00_01C'],['S']
space segment system,['ECSS_S_ST_00_01C'],['S']
space system,['ECSS_S_ST_00_01C'],['S']
stand-alone space segment element,['ECSS_S_ST_00_01C'],['S']
standard,['ECSS_S_ST_00_01C'],['S']
statement of work,['ECSS_S_ST_00_01C'],['S']
structural-thermal model,['ECSS_S_ST_00_01C'],['S']
supplier,['ECSS_S_ST_00_01C'],['S']
support segment,['ECSS_S_ST_00_01C'],['S']
support system,['ECSS_S_ST_00_01C'],['S']
tailoring,['ECSS_S_ST_00_01C'],['S']
technical memorandum,['ECSS_S_ST_00_01C'],['S']
test,"['ECSS_S_ST_00_01C', 'ECSS_E_ST_10_02C']","['S', 'E']"
thermal ambient test,['ECSS_S_ST_00_01C'],['S']
thermal model,['ECSS_S_ST_00_01C'],['S']
third party,['ECSS_S_ST_00_01C'],['S']
toxic,"['ECSS_S_ST_00_01C', 'ECSS_Q_ST_70_31C']","['S', 'Q']"
traceability,['ECSS_S_ST_00_01C'],['S']
uncertainty,['ECSS_S_ST_00_01C'],['S']
upper part [a5],['ECSS_S_ST_00_01C'],['S']
upper stage [a5],['ECSS_S_ST_00_01C'],['S']
waiver,['ECSS_S_ST_00_01C'],['S']
work breakdown structure,['ECSS_S_ST_00_01C'],['S']
work package,['ECSS_S_ST_00_01C'],['S']
assay,['ECSS_U_ST_20C'],['U']
controlled condition,['ECSS_U_ST_20C'],['U']
extant life,['ECSS_U_ST_20C'],['U']
extinct life,['ECSS_U_ST_20C'],['U']
highly controlled,['ECSS_U_ST_20C'],['U']
inbound leg,['ECSS_U_ST_20C'],['U']
life detection investigation,['ECSS_U_ST_20C'],['U']
mars special region,['ECSS_U_ST_20C'],['U']
mated surfaces,['ECSS_U_ST_20C'],['U']
normally controlled,['ECSS_U_ST_20C'],['U']
organic material,['ECSS_U_ST_20C'],['U']
outbound leg,['ECSS_U_ST_20C'],['U']
planetary protection approval authority,['ECSS_U_ST_20C'],['U']
planetary protection category,['ECSS_U_ST_20C'],['U']
protected solar system body,['ECSS_U_ST_20C'],['U']
restricted earth return,['ECSS_U_ST_20C'],['U']
services,['ECSS_U_ST_20C'],['U']
swab,['ECSS_U_ST_20C'],['U']
unrestricted earth return,['ECSS_U_ST_20C'],['U']
water activity,['ECSS_U_ST_20C'],['U']
wipe,['ECSS_U_ST_20C'],['U']
radpack,"['ECSS_Q_ST_30_11C', 'ECSS_Q_ST_30_11CRev1']",['Q']
space element,['ECSS_Q_ST_30C'],['Q']
limited-life item,['ECSS_Q_ST_30C'],['Q']
likelihood,['ECSS_Q_ST_40C'],['Q']
system safety,['ECSS_Q_ST_40C'],['Q']
associated test coupon,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
cover layer,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
flexible pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
high frequency pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
inclusions,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
metal core pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
multilayer pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
rigid double-sided pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
rigid-flex pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
rigid-flex double-sided pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
rigid-flex multilayer pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
rigid pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
rigid single-sided pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
rigid multilayer pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
sequentially laminated multilayer pcb,"['ECSS_Q_ST_70_10C', 'ECSS_Q_ST_70_11C']",['Q']
scavenging,"['ECSS_Q_ST_70_38C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
selective plating,"['ECSS_Q_ST_70_38C', 'ECSS_Q_ST_70_08C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
solder balling,"['ECSS_Q_ST_70_38C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
tombstoning,"['ECSS_Q_ST_70_38C', 'ECSS_Q_ST_70_38CRev1Corr1']",['Q']
timing parameters,['ECSS_Q_ST_60_14C'],['Q']
component density,['ECSS_Q_ST_70_07C'],['Q']
ionisable contaminant,['ECSS_Q_ST_70_07C'],['Q']
machine oil,['ECSS_Q_ST_70_07C'],['Q']
wave soldering,['ECSS_Q_ST_70_07C'],['Q']
wave-soldering equipment,['ECSS_Q_ST_70_07C'],['Q']
base laminate,['ECSS_Q_ST_70_08C'],['Q']
bifurcated  terminal,['ECSS_Q_ST_70_08C'],['Q']
bit,['ECSS_Q_ST_70_08C'],['Q']
clinched-lead termination,['ECSS_Q_ST_70_08C'],['Q']
component lead,['ECSS_Q_ST_70_08C'],['Q']
connection,['ECSS_Q_ST_70_08C'],['Q']
contact angle,['ECSS_Q_ST_70_08C'],['Q']
cracked solder joint,['ECSS_Q_ST_70_08C'],['Q']
electrical connection,['ECSS_Q_ST_70_08C'],['Q']
eutectic alloy,['ECSS_Q_ST_70_08C'],['Q']
flux activity,['ECSS_Q_ST_70_08C'],['Q']
hook terminal,['ECSS_Q_ST_70_08C'],['Q']
icicles,['ECSS_Q_ST_70_08C'],['Q']
interfacial connection,['ECSS_Q_ST_70_08C'],['Q']
lap joint,['ECSS_Q_ST_70_08C'],['Q']
measling/measles,['ECSS_Q_ST_70_08C'],['Q']
multi-layer circuit board,['ECSS_Q_ST_70_08C'],['Q']
plated-through hole,['ECSS_Q_ST_70_08C'],['Q']
resin,['ECSS_Q_ST_70_08C'],['Q']
resistance soldering,['ECSS_Q_ST_70_08C'],['Q']
rosin,['ECSS_Q_ST_70_08C'],['Q']
rosin-soldered joint,['ECSS_Q_ST_70_08C'],['Q']
solder,['ECSS_Q_ST_70_08C'],['Q']
solderability,['ECSS_Q_ST_70_08C'],['Q']
solder coating,['ECSS_Q_ST_70_08C'],['Q']
soldering time,['ECSS_Q_ST_70_08C'],['Q']
stress lines,['ECSS_Q_ST_70_08C'],['Q']
substrate,['ECSS_Q_ST_70_08C'],['Q']
termination/terminal area,['ECSS_Q_ST_70_08C'],['Q']
tinning,['ECSS_Q_ST_70_08C'],['Q']
tip,['ECSS_Q_ST_70_08C'],['Q']
wetting,['ECSS_Q_ST_70_08C'],['Q']
wire,['ECSS_Q_ST_70_08C'],['Q']
"term ""performance""deleted",['ECSS_Q_ST_30_11CRev1'],['Q']
traceability information,['ECSS_Q_ST_60_13C'],['Q']
collective assembled devices,['ECSS_Q_ST_70_38CRev1Corr1'],['Q']
sensitive devices,['ECSS_Q_ST_70_38CRev1Corr1'],['Q']
stacking,['ECSS_Q_ST_70_38CRev1Corr1'],['Q']
test vehicle,['ECSS_Q_ST_70_38CRev1Corr1'],['Q']
agreement,['ECSS_E_ST_10C'],['E']
design to cost,['ECSS_E_ST_10C'],['E']
mission statement,['ECSS_E_ST_10C'],['E']
system engineering organisation,['ECSS_E_ST_10C'],['E']
system engineering process,['ECSS_E_ST_10C'],['E']
technical requirement,['ECSS_E_ST_10C'],['E']
technology readiness level,['ECSS_E_ST_10C'],['E']
fasteners,['ECSS_E_ST_33_01C'],['E']
acceptance stage,['ECSS_E_ST_10_02C'],['E']
in-orbit stage,['ECSS_E_ST_10_02C'],['E']
post-landing stage,['ECSS_E_ST_10_02C'],['E']
pre-launch stage,['ECSS_E_ST_10_02C'],['E']
qualification stage,['ECSS_E_ST_10_02C'],['E']
catastrophic failure,['ECSS_E_ST_33_11C'],['E']
explosive actuator,['ECSS_E_ST_33_11C'],['E']
explosive system,['ECSS_E_ST_33_11C'],['E']
extreme envelope,['ECSS_E_ST_33_11C'],['E']
end of life,['ECSS_E_ST_33_11C'],['E']
operational envelope,['ECSS_E_ST_33_11C'],['E']
qualification envelope,['ECSS_E_ST_33_11C'],['E']
overview,['ECSS_E_ST_60_20CRev1'],['E']
correct attitude threshold,['ECSS_E_ST_60_20CRev1'],['E']
acknowledge,['ECSS_E_ST_50_12C'],['E']
binder,['ECSS_E_ST_50_12C'],['E']
character level,['ECSS_E_ST_50_12C'],['E']
content addressable memory,['ECSS_E_ST_50_12C'],['E']
data-strobe,['ECSS_E_ST_50_12C'],['E']
de-serialization,['ECSS_E_ST_50_12C'],['E']
destination list,['ECSS_E_ST_50_12C'],['E']
destination identifier,['ECSS_E_ST_50_12C'],['E']
exchange level,['ECSS_E_ST_50_12C'],['E']
filler,['ECSS_E_ST_50_12C'],['E']
host receive buffer,['ECSS_E_ST_50_12C'],['E']
host transmit buffer,['ECSS_E_ST_50_12C'],['E']
lay-length,['ECSS_E_ST_50_12C'],['E']
link-character,['ECSS_E_ST_50_12C'],['E']
link destination,['ECSS_E_ST_50_12C'],['E']
link interface,['ECSS_E_ST_50_12C'],['E']
link source,['ECSS_E_ST_50_12C'],['E']
mb/s,['ECSS_E_ST_50_12C'],['E']
nan,['ECSS_E_ST_50_12C'],['E']
packet level,['ECSS_E_ST_50_12C'],['E']
packet cargo,['ECSS_E_ST_50_12C'],['E']
physical level,['ECSS_E_ST_50_12C'],['E']
pseudo-ecl,['ECSS_E_ST_50_12C'],['E']
signal level,['ECSS_E_ST_50_12C'],['E']
time-code,['ECSS_E_ST_50_12C'],['E']
accommodation coefficient,['ECSS_E_ST_10_04C'],['E']
contaminant environment,['ECSS_E_ST_10_04C'],['E']
direct flux,['ECSS_E_ST_10_04C'],['E']
free molecular flow regime,['ECSS_E_ST_10_04C'],['E']
indirect flux,['ECSS_E_ST_10_04C'],['E']
mass flow rate,['ECSS_E_ST_10_04C'],['E']
molecular column density,['ECSS_E_ST_10_04C'],['E']
molecular contaminant,['ECSS_E_ST_10_04C'],['E']
permanent molecular deposition,['ECSS_E_ST_10_04C'],['E']
return flux,['ECSS_E_ST_10_04C'],['E']
solar constant,['ECSS_E_ST_10_04C'],['E']
surface accommodation,['ECSS_E_ST_10_04C'],['E']
vcm-test,['ECSS_E_ST_10_04C'],['E']
nominal nameplate capacity,['ECSS_E_ST_20C'],['E']
condensable hydrocarbon,['ECSS_E_ST_35_06CRev1'],['E']
dewar,['ECSS_E_ST_35_06CRev1'],['E']
catastrophic hazard,['ECSS_E_ST_32_01CRev1'],['E']
close visual inspection,['ECSS_E_ST_32_01CRev1'],['E']
special ndi,['ECSS_E_ST_32_01CRev1'],['E']
standard ndi,['ECSS_E_ST_32_01CRev1'],['E']
"threshold stress intensity range, dkth",['ECSS_E_ST_32_01CRev1'],['E']
octet,"['ECSS_E_ST_50_01C', 'ECSS_E_ST_50_03C', 'ECSS_E_ST_50_04C']",['E']
physical channel,['ECSS_E_ST_50_01C'],['E']
idle data,['ECSS_E_ST_50_03C'],['E']
mission phase,"['ECSS_E_ST_50_03C', 'ECSS_E_ST_50_04C']",['E']
static,"['ECSS_E_ST_50_03C', 'ECSS_E_ST_50_04C']",['E']
physical layer operation procedure,['ECSS_E_ST_50_04C'],['E']
service-provider,['ECSS_E_ST_50C'],['E']
service-user,['ECSS_E_ST_50C'],['E']
a-weighting,['ECSS_E_ST_10_03C'],['E']
accuracy of measurement,['ECSS_E_ST_10_03C'],['E']
development test prior qualification,['ECSS_E_ST_10_03C'],['E']
maximum expected sinusoidal vibration environment,['ECSS_E_ST_10_03C'],['E']
tolerance,['ECSS_E_ST_10_03C'],['E']
